text;label
"Убрать пустые бутылки из бара!",Очистить элементы
"В отсеке с батареями валяются старые аккумуляторы!",Очистить элементы
"Прибрать разлитое топливо у двигателя!",Очистить элементы
"Собрать сломанные детали у деconstructor!",Очистить элементы
"Убрать пустые контейнеры из хранилища!",Очистить элементы
"В операционной использованные перчатки и маски!",Очистить элементы
"Собрать старые провода у электрощита!",Очистить элементы
"Убрать мусор из системы фильтрации воды!",Очистить элементы
"Прибрать пустые упаковки от инструментов!",Очистить элементы
"В трюме плавают обломки после атаки!",Очистить элементы
"Собрать разбросанные детали у upgrade station!",Очистить элементы
"Убрать использованные батареи у сонара!",Очистить элементы
"В медпункте валяются пустые упаковки пластырей!",Очистить элементы
"Прибрать разлитые химикаты у medical fabricator!",Очистить элементы
"Собрать пустые баллончики от гормонов!",Очистить элементы
"Убрать мусор из системы охлаждения!",Очистить элементы
"В арсенале разбросаны пустые магазины!",Очистить элементы
"Прибрать использованные шприцы от морфина!",Очистить элементы
"Собрать старые фильтры от противогазов!",Очистить элементы
"Убрать пустые упаковки от еды из раздатчика!",Очистить элементы
"В грузовом отсеке разлито масло - вытереть!",Очистить элементы
"Прибрать использованные батареи у фонариков!",Очистить элементы
"Собрать битое стекло от разбитого иллюминатора!",Очистить элементы
"Убрать пустые баллоны от кислородного генератора!",Очистить элементы
"В научном отсеке разлиты образцы - убрать!",Очистить элементы
"Собрать старые картриджи от дыхательных аппаратов!",Очистить элементы
"Убрать мусор из системы вентиляции!",Очистить элементы
"Прибрать пустые упаковки от патронов в тире!",Очистить элементы
"В каюте механика разбросаны инструменты!",Очистить элементы
"Собрать использованные медикаменты у медпункта!",Очистить элементы
"Убрать пустые бутылки из кают-компании!",Очистить элементы
"В отсеке с реактором валяются старые детали!",Очистить элементы
"Прибрать разлитое топливо у заправочного насоса!",Очистить элементы
"Собрать сломанные компоненты у fabricator!",Очистить элементы
"Убрать пустые контейнеры из холодильника!",Очистить элементы
"В операционной использованные бинты и вата!",Очистить элементы
"Собрать старые кабели у распределительного щита!",Очистить элементы
"Убрать мусор из фильтров балластной системы!",Очистить элементы
"Прибрать пустые упаковки от деталей!",Очистить элементы
"В трюме плавают обломки механизмов!",Очистить элементы
"Собрать разбросанные компоненты у research station!",Очистить элементы
"Убрать использованные батареи у радара!",Очистить элементы
"В медотсеке валяются пустые упаковки антибиотиков!",Очистить элементы
"Прибрать разлитые реактивы у химического стола!",Очистить элементы
"Собрать пустые ампулы от адреналина!",Очистить элементы
"Убрать мусор из системы кондиционирования!",Очистить элементы
"В оружейной разбросаны пустые гильзы!",Очистить элементы
"Прибрать использованные шприцы от антипаразита!",Очистить элементы
"Собрать старые фильтры от дыхательных масок!",Очистить элементы
"Убрать пустые упаковки от еды из камбуза!",Очистить элементы
"В машинном отделении разлит электролит - убрать!",Очистить элементы
"Прибрать использованные батареи у навигации!",Очистить элементы
"Собрать битое стекло от разбитых приборов!",Очистить элементы
"Убрать пустые баллоны от сварки!",Очистить элементы
"В лаборатории разлиты образцы крови - очистить!",Очистить элементы
"Собрать старые картриджи от респираторов!",Очистить элементы
"Убрать мусор из дренажных помп!",Очистить элементы
"Прибрать пустые упаковки от взрывчатки!",Очистить элементы
"В каюте инженера разбросаны чертежи!",Очистить элементы
"Собрать использованные перевязочные материалы!",Очистить элементы
"Убрать пустые банки из кают экипажа!",Очистить элементы
"В отсеке с генераторами валяются старые фильтры!",Очистить элементы
"Прибрать разлитое масло у гидравлики!",Очистить элементы
"Собрать сломанные детали у медицинского сканера!",Очистить элементы
"Убрать пустые контейнеры от образцов!",Очистить элементы
"В операционной использованные хирургические инструменты!",Очистить элементы
"Собрать старые предохранители у щитка!",Очистить элементы
"Убрать мусор из системы рециркуляции воздуха!",Очистить элементы
"Прибрать пустые упаковки от компонентов!",Очистить элементы
"В грузовом отсеке плавают обломки ящиков!",Очистить элементы
"Собрать разбросанные детали у модернизатора!",Очистить элементы
"Убрать использованные батареи у связи!",Очистить элементы
"В аптечке валяются пустые упаковки пластырей!",Очистить элементы
"Прибрать разлитые растворы у медицинского стола!",Очистить элементы
"Собрать пустые флаконы от антибиотиков!",Очистить элементы
"Убрать мусор из системы отопления!",Очистить элементы
"В тире разбросаны пустые гильзы от дробовика!",Очистить элементы
"Прибрать использованные шприцы от релаксанта!",Очистить элементы
"Собрать старые фильтры от системы очистки!",Очистить элементы
"Убрать пустые упаковки от консервов!",Очистить элементы
"В реакторном отсеке разлит теплоноситель!",Очистить элементы
"Прибрать использованные батареи у сонара!",Очистить элементы
"Собрать битое стекло от разбитых ламп!",Очистить элементы
"Убрать пустые баллоны от огнетушителей!",Очистить элементы
"В научном отсеке разлиты химикаты - убрать!",Очистить элементы
"Собрать старые картриджи от дыхательных систем!",Очистить элементы
"Убрать мусор из водяных фильтров!",Очистить элементы
"Прибрать пустые упаковки от патронов для револьвера!",Очистить элементы
"В каюте штурмана разбросаны карты!",Очистить элементы
"Собрать использованные бинты и марлю!",Очистить элементы
"Убрать пустые бутылки из кают-компании!",Очистить элементы
"В отсеке с помпами валяются старые детали!",Очистить элементы
"Прибрать разлитое топливо у двигателей!",Очистить элементы
"Собрать сломанные компоненты у медицинского fabricator!",Очистить элементы
"Убрать пустые контейнеры от реактивов!",Очистить элементы
"В операционной использованные перчатки и халаты!",Очистить элементы
"Собрать старые провода у контрольной панели!",Очистить элементы
"Убрать мусор из системы вентиляции камбуза!",Очистить элементы
"Прибрать пустые упаковки от электроники!",Очистить элементы
"В трюме плавают обломки оборудования!",Очистить элементы
"Собрать разбросанные детали у research bench!",Очистить элементы
"Убрать использованные батареи у навигационного компьютера!",Очистить элементы
"В медпункте валяются пустые упаковки болеутоляющих!",Очистить элементы
"Прибрать разлитые растворы у химической станции!",Очистить элементы
"Собрать пустые ампулы от стабилизатора!",Очистить элементы
"Убрать мусор из фильтров кондиционера!",Очистить элементы
"В арсенале разбросаны пустые обоймы от автомата!",Очистить элементы
"Прибрать использованные шприцы от транквилизатора!",Очистить элементы
"Собрать старые фильтры от системы регенерации!",Очистить элементы
"Убрать пустые упаковки от сухпайков!",Очистить элементы
"В машинном отделении разлит антифриз!",Очистить элементы
"Прибрать использованные батареи у радара!",Очистить элементы
"Собрать битое стекло от разбитых пробирок!",Очистить элементы
"Убрать пустые баллоны от дыхательных аппаратов!",Очистить элементы
"В лаборатории разлиты питательные среды!",Очистить элементы
"Собрать старые картриджи от фильтров воды!",Очистить элементы
"Убрать мусор из дренажной системы душевых!",Очистить элементы
"Прибрать пустые упаковки от взрывчатых веществ!",Очистить элементы
"В каюте электрика разбросаны схемы!",Очистить элементы
"Собрать использованные перевязочные пакеты!",Очистить элементы
"Убрать пустые банки из кают офицеров!",Очистить элементы
"В отсеке с батареями валяются старые аккумуляторы!",Очистить элементы
"Прибрать разлитое масло у гидравлических систем!",Очистить элементы
"Собрать сломанные детали у дефибриллятора!",Очистить элементы
"Убрать пустые контейнеры от медицинских образцов!",Очистить элементы
"В операционной использованные хирургические маски!",Очистить элементы
"Собрать старые предохранители у электрощитовой!",Очистить элементы
"Убрать мусор из системы очистки воздуха!",Очистить элементы
"Прибрать пустые упаковки от механических деталей!",Очистить элементы
"В грузовом отсеке плавают обломки контейнеров!",Очистить элементы
"Собрать разбросанные компоненты у upgrade bench!",Очистить элементы
"Убрать использованные батареи у коммуникатора!",Очистить элементы
"В аптечке валяются пустые упаковки жгутов!",Очистить элементы
"Прибрать разлитые реактивы у science station!",Очистить элементы
"Собрать пустые флаконы от антирадиационных препаратов!",Очистить элементы
"Убрать мусор из системы охлаждения реактора!",Очистить элементы
"В тире разбросаны пустые гильзы от снайперской винтовки!",Очистить элементы
"Прибрать использованные шприцы от противоядия!",Очистить элементы
"Собрать старые фильтры от системы вентиляции!",Очистить элементы
"Убрать пустые упаковки от пищевых концентратов!",Очистить элементы
"В реакторном отсеке разлит тяжелая вода!",Очистить элементы
"Прибрать использованные батареи у эхолота!",Очистить элементы
"Собрать битое стекло от разбитых мензурок!",Очистить элементы
"Убрать пустые баллоны от сварочного оборудования!",Очистить элементы
"В научном отсеке разлиты ферменты - очистить!",Очистить элементы
"Собрать старые картриджи от дыхательных приборов!",Очистить элементы
"Убрать мусор из водяных насосов!",Очистить элементы
"Прибрать пустые упаковки от патронов для ПП!",Очистить элементы
"В каюте капитана разбросаны отчеты!",Очистить элементы
"Собрать использованные медицинские перчатки!",Очистить элементы
"Убрать пустые бутылки из комнаты отдыха!",Очистить элементы
"В отсеке с генераторами валяются отработанные фильтры!",Очистить элементы
"Прибрать разлитое топливо у топливных элементов!",Очистить элементы
"Собрать сломанные компоненты у медицинского оборудования!",Очистить элементы
"Убрать пустые контейнеры от биологических образцов!",Очистить элементы
"В операционной использованные салфетки и тампоны!",Очистить элементы
"Собрать старые кабели у пульта управления!",Очистить элементы
"Убрать мусор из системы вентиляции машинного отделения!",Очистить элементы
"Прибрать пустые упаковки от электронных компонентов!",Очистить элементы
"В трюме плавают обломки научного оборудования!",Очистить элементы
"Собрать разбросанные детали у исследовательского стола!",Очистить элементы
"Убрать использованные батареи у навигационных приборов!",Очистить элементы
"В медпункте валяются пустые упаковки антисептиков!",Очистить элементы
"Прибрать разлитые химикаты у лабораторного стола!",Очистить элементы
"Механик, реактор перегревается - нужен ремонт!",Ремонт повреждённых систем
"Инженер, кислородный генератор сломался!",Ремонт повреждённых систем
"Джексон, навигационный компьютер завис - перезагрузи!",Ремонт повреждённых систем
"Сонар не работает, проверь панель управления!",Ремонт повреждённых систем
"Врач, медицинский fabricator сломан!",Ремонт повреждённых систем
"Офицер безопасности, система освещения в коридоре мигает!",Ремонт повреждённых систем
"Капитан, рулевое управление отвечает с задержкой!",Ремонт повреждённых систем
"Помощник, дизельный генератор заглох!",Ремонт повреждённых систем
"Система вентиляции в машинном отделении не работает!",Ремонт повреждённых систем
"Миллер, балластные помпы заклинило!",Ремонт повреждённых систем
"Вильсон, аккумуляторная батарея не заряжается!",Ремонт повреждённых систем
"Радар показывает помехи - проверь антенну!",Ремонт повреждённых систем
"Браун, система охлаждения реактора теряет давление!",Ремонт повреждённых систем
"Дэвис, шлюзовая камера не герметизируется!",Ремонт повреждённых систем
"Система связи передает с искажениями!",Ремонт повреждённых систем
"Томпсон, гидравлика руля работает рывками!",Ремонт повреждённых систем
"Мартин, топливный насос реактора издает странные звуки!",Ремонт повреждённых систем
"Система фильтрации воды засорилась!",Ремонт повреждённых систем
"Гарсия, навигационные огни не горят!",Ремонт повреждённых систем
"Родригес, компьютер жизнеобеспечения показывает ошибки!",Ремонт повреждённых систем
"Система пожаротушения в машинном отделении неактивна!",Ремонт повреждённых систем
"Ли, эхолот выдает некорректные данные!",Ремонт повреждённых систем
"Андерсон, система рециркуляции воздуха в жилом отсеке сломана!",Ремонт повреждённых систем
"Уокер, дверные механизмы в кормовом отсеке заедают!",Ремонт повреждённых систем
"Система кондиционирования в медпункте перегревается!",Ремонт повреждённых систем
"Холл, генератор кислорода производит недостаточно O2!",Ремонт повреждённых систем
"Янг, панель управления двигателями не отвечает!",Ремонт повреждённых систем
"Кинг, система гидропоники в оранжерее не работает!",Ремонт повреждённых систем
"Система аварийного освещения не включается!",Ремонт повреждённых систем
"Райт, помпы балластной системы работают на износ!",Ремонт повреждённых систем
"Скотт, компьютер навигации постоянно перезагружается!",Ремонт повреждённых систем
"Грин, система связи с базой не устанавливает соединение!",Ремонт повреждённых систем
"Адамс, датчики давления в корпусе показывают сбои!",Ремонт повреждённых систем
"Бейкер, система вентиляции камбуза издает скрежет!",Ремонт повреждённых систем
"Нельсон, аварийные клапаны реактора не срабатывают!",Ремонт повреждённых систем
"Картер, система оповещения работает прерывисто!",Ремонт повреждённых систем
"Митчелл, гидролокатор показывает ложные цели!",Ремонт повреждённых систем
"Перес, система очистки воды загрязнена!",Ремонт повреждённых систем
"Робертс, двигатели вибрируют на высоких оборотах!",Ремонт повреждённых систем
"Тёрнер, система стабилизации глубины сбоит!",Ремонт повреждённых систем
"Филиппс, медицинский сканер показывает ошибки калибровки!",Ремонт повреждённых систем
"Кэмпбелл, система управления балластом не отвечает!",Ремонт повреждённых систем
"Паркер, компьютер тактической информации завис!",Ремонт повреждённых систем
"Эванс, система фильтрации воздуха в рубке засорена!",Ремонт повреждённых систем
"Эдвардс, аварийный дизель-генератор не запускается!",Ремонт повреждённых систем
"Коллинз, система гидравлики шлюзов теряет давление!",Ремонт повреждённых систем
"Стюарт, навигационные датчики показывают неверные координаты!",Ремонт повреждённых систем
"Моррис, система охлаждения аккумуляторов перегрета!",Ремонт повреждённых систем
"Роджерс, коммуникационная панель искрит при работе!",Ремонт повреждённых систем
"Рид, система управления освещением коротнула!",Ремонт повреждённых систем
"Кук, кислородные компрессоры работают с перебоями!",Ремонт повреждённых систем
"Морган, система стабилизации крена не функционирует!",Ремонт повреждённых систем
"Белл, медицинский холодильник не держит температуру!",Ремонт повреждённых систем
"Мерфи, система аварийного затопления неактивна!",Ремонт повреждённых систем
"Бейли, компьютер диагностики систем показывает сбои!",Ремонт повреждённых систем
"Ривера, система вентиляции грузового отсека забита!",Ремонт повреждённых систем
"Кокс, гидравлика рулевых плоскостей протекает!",Ремонт повреждённых систем
"Ховард, система регенерации кислорода требует ремонта!",Ремонт повреждённых систем
"Уорд, эхолот не определяет глубину!",Ремонт повреждённых систем
"Торрес, система управления энергопотреблением сбоит!",Ремонт повреждённых систем
"Питерсон, медицинский fabricator не производит медикаменты!",Ремонт повреждённых систем
"Грей, система кондиционирования в оружейной перегрелась!",Ремонт повреждённых систем
"Рамирес, аварийные фонари не включаются при отказе энергии!",Ремонт повреждённых систем
"Джеймс, система контроля давления в отсеках нестабильна!",Ремонт повреждённых систем
"Уотсон, компьютер навигации не сохраняет маршрут!",Ремонт повреждённых систем
"Брукс, система фильтрации топлива засорена!",Ремонт повреждённых систем
"Келли, гидравлика дверей в медпункте не работает!",Ремонт повреждённых систем
"Сандерс, система связи внутренняя перестала работать!",Ремонт повреждённых систем
"Прайс, кислородные датчики показывают некорректные значения!",Ремонт повреждённых систем
"Беннетт, система управления двигателями вибрирует!",Ремонт повреждённых систем
"Вуд, компьютер жизнеобеспечения требует перезагрузки!",Ремонт повреждённых систем
"Барнс, система пожаротушения в грузовом отсеке неактивна!",Ремонт повреждённых систем
"Росс, навигационные огни мигают в случайном порядке!",Ремонт повреждённых систем
"Хендерсон, система вентиляции реакторного отсека сломана!",Ремонт повреждённых систем
"Коулман, балластные цистерны не заполняются равномерно!",Ремонт повреждённых систем
"Дженкинс, медицинский монитор показывает помехи!",Ремонт повреждённых систем
"Перри, система управления дверьми шлюза не отвечает!",Ремонт повреждённых систем
"Пауэлл, компьютер тактического анализа завис!",Ремонт повреждённых систем
"Лонг, система охлаждения генератора перегревается!",Ремонт повреждённых систем
"Паттерсон, гидролокатор не обнаруживает крупные объекты!",Ремонт повреждённых систем
"Хьюз, система рециркуляции воды в душевых сломана!",Ремонт повреждённых систем
"Флорес, аварийные клапаны в машинном отделении заклинило!",Ремонт повреждённых систем
"Вашингтон, система связи с другими субмаринами не работает!",Ремонт повреждённых систем
"Батлер, компьютер диагностики двигателя показывает ошибки!",Ремонт повреждённых систем
"Симмонс, система управления освещением в коридорах сбоит!",Ремонт повреждённых систем
"Фостер, кислородные генераторы работают на пределе!",Ремонт повреждённых систем
"Гонсалес, система стабилизации курса не функционирует!",Ремонт повреждённых систем
"Брайант, медицинский дефибриллятор не заряжается!",Ремонт повреждённых систем
"Александр, система вентиляции в каютах не работает!",Ремонт повреждённых систем
"Рассел, гидравлика рулевых механизмов протекает!",Ремонт повреждённых систем
"Гриффин, компьютер управления системами перегружен!",Ремонт повреждённых систем
"Диаз, система фильтрации воздуха в лаборатории засорена!",Ремонт повреждённых систем
"Хейс, аварийный генератор не выдает достаточную мощность!",Ремонт повреждённых систем
"Майерс, система контроля температуры в отсеках нестабильна!",Ремонт повреждённых систем
"Форд, навигационные датчики показывают помехи!",Ремонт повреждённых систем
"Хамильтон, система управления балластом работает с перебоями!",Ремонт повреждённых систем
"Грэхем, медицинский сканер не калибруется!",Ремонт повреждённых систем
"Салливан, система связи внутренняя искажает голос!",Ремонт повреждённых систем
"Уоллес, кислородные компрессоры издают странные звуки!",Ремонт повреждённых систем
"Вудс, компьютер навигации не определяет местоположение!",Ремонт повреждённых систем
"Коул, система охлаждения реактора теряет хладагент!",Ремонт повреждённых систем
"Уэст, гидравлика шлюзовых дверей работает медленно!",Ремонт повреждённых систем
"Джордан, система аварийного оповещения не функционирует!",Ремонт повреждённых систем
"Оуэнс, медицинский fabricator не принимает команды!",Ремонт повреждённых систем
"Рейнольдс, система вентиляции в оружейной сломана!",Ремонт повреждённых систем
"Фишер, балластные помпы не откачивают воду!",Ремонт повреждённых систем
"Эллис, компьютер управления энергосистемой показывает сбои!",Ремонт повреждённых систем
"Харрисон, система связи с базой прерывается!",Ремонт повреждённых систем
"Гибсон, кислородные датчики в жилом отсеке не работают!",Ремонт повреждённых систем
"Макдональд, система стабилизации глубины не держит заданную!",Ремонт повреждённых систем
"Круз, гидравлика рулевых плоскостей вибрирует!",Ремонт повреждённых систем
"Маршалл, медицинский монитор жизненных показателей сбоит!",Ремонт повреждённых систем
"Ортис, система управления дверьми в кормовом отсеке не работает!",Ремонт повреждённых систем
"Гомес, компьютер тактического анализа не обрабатывает данные!",Ремонт повреждённых систем
"Мюррей, система охлаждения аккумуляторов не функционирует!",Ремонт повреждённых систем
"Фриман, гидролокатор показывает артефакты!",Ремонт повреждённых систем
"Уэллс, система рециркуляции воздуха в медпункте сломана!",Ремонт повреждённых систем
"Вебб, аварийные клапаны в реакторном отсеке не открываются!",Ремонт повреждённых систем
"Симпсон, система связи внешняя не устанавливает контакт!",Ремонт повреждённых систем
"Стивенс, компьютер диагностики систем не запускается!",Ремонт повреждённых систем
"Такер, система управления освещением в машинном отделении сбоит!",Ремонт повреждённых систем
"Портер, кислородные генераторы производят недостаточно O2!",Ремонт повреждённых систем
"Хантер, система стабилизации крена работает рывками!",Ремонт повреждённых систем
"Хикс, медицинский дефибриллятор не держит заряд!",Ремонт повреждённых систем
"Кроуфорд, система вентиляции в каютах не справляется!",Ремонт повреждённых систем
"Генри, гидравлика рулевых механизмов издает скрежет!",Ремонт повреждённых систем
"Бойд, компьютер управления системами зависает!",Ремонт повреждённых систем
"Мэйсон, система фильтрации воздуха в рубке требует чистки!",Ремонт повреждённых систем
"Моралес, аварийный генератор не запускается автоматически!",Ремонт повреждённых систем
"Кеннеди, система контроля температуры в отсеках перегрета!",Ремонт повреждённых систем
"Уоррен, навигационные датчики не определяют глубину!",Ремонт повреждённых систем
"Диксон, система управления балластом нестабильна!",Ремонт повреждённых систем
"Рамос, медицинский сканер показывает некорректные данные!",Ремонт повреждённых систем
"Рейес, система связи внутренняя прерывается!",Ремонт повреждённых систем
"Бернс, кислородные компрессоры перегреваются!",Ремонт повреждённых систем
"Гордон, компьютер навигации не строит маршрут!",Ремонт повреждённых систем
"Шоу, система охлаждения реактора показывает утечку!",Ремонт повреждённых систем
"Холмс, гидравлика шлюзовых дверей не герметизирует!",Ремонт повреждённых систем
"Рис, система аварийного оповещения не издает звук!",Ремонт повреждённых систем
"Робертсон, медицинский fabricator не распознает компоненты!",Ремонт повреждённых систем
"Хант, система вентиляции в оружейной не работает!",Ремонт повреждённых систем
"Блэк, балластные помпы не реагируют на команды!",Ремонт повреждённых систем
"Дэниелс, компьютер управления энергосистемой перегружен!",Ремонт повреждённых систем
"Палмер, система связи с базой теряет сигнал!",Ремонт повреждённых систем
"Миллс, кислородные датчики в медпункте неисправны!",Ремонт повреждённых систем
"Николс, система стабилизации глубины сбоит при маневрах!",Ремонт повреждённых систем
"Грант, гидравлика рулевых плоскостей теряет давление!",Ремонт повреждённых систем
"Найт, медицинский монитор показывает случайные значения!",Ремонт повреждённых систем
"Фергюсон, система управления дверьми в носовом отсеке не работает!",Ремонт повреждённых систем
"Роуз, компьютер тактического анализа не обновляет данные!",Ремонт повреждённых систем
"Стоун, система охлаждения аккумуляторов не справляется!",Ремонт повреждённых систем
"Хокинс, гидролокатор не обнаруживает мелкие объекты!",Ремонт повреждённых систем
"Данн, система рециркуляции воздуха в лаборатории сломана!",Ремонт повреждённых систем
"Перкинс, аварийные клапаны в машинном отделении не закрываются!",Ремонт повреждённых систем
"Хадсон, система связи внешняя передает шум!",Ремонт повреждённых систем
"Спенсер, компьютер диагностики систем не отвечает!",Ремонт повреждённых систем
"Гарднер, система управления освещением в грузовом отсеке сбоит!",Ремонт повреждённых систем
"Стивенс, кислородные генераторы потребляют слишком много энергии!",Ремонт повреждённых систем
"Пейн, система стабилизации крена не выравнивает субмарину!",Ремонт повреждённых систем
"Пирс, медицинский дефибриллятор не функционирует!",Ремонт повреждённых систем
"Берри, система вентиляции в каютах не очищает воздух!",Ремонт повреждённых систем
"Мэтьюз, гидравлика рулевых механизмов работает с перебоями!",Ремонт повреждённых систем
"Арнольд, компьютер управления системами показывает синий экран!",Ремонт повреждённых систем
"Вагнер, система фильтрации воздуха в медпункте засорена!",Ремонт повреждённых систем
"Уиллис, аварийный генератор не выдает стабильное напряжение!",Ремонт повреждённых систем
"Рэй, система контроля температуры в отсеках показывает аномалии!",Ремонт повреждённых систем
"Уоткинс, навигационные датчики не определяют направление!",Ремонт повреждённых систем
"Олсон, система управления балластом не держит заданную глубину!",Ремонт повреждённых систем
"Кэрролл, медицинский сканер не диагностирует повреждения!",Ремонт повреждённых систем
"Данкан, система связи внутренняя полностью отключилась!",Ремонт повреждённых систем
"Снайдер, кислородные компрессоры издают тревожные звуки!",Ремонт повреждённых систем
"Харт, компьютер навигации не сохраняет путевые точки!",Ремонт повреждённых систем
"Каннингем, система охлаждения реактора аварийно отключилась!",Ремонт повреждённых систем
"Брэдли, гидравлика шлюзовых дверей блокируется!",Ремонт повреждённых систем
"Лейн, система аварийного оповещения не активируется!",Ремонт повреждённых систем
"Эндрюс, медицинский fabricator не производит комплектующие!",Ремонт повреждённых систем
"Руис, система вентиляции в оружейной показывает ошибки!",Ремонт повреждённых систем
"Харпер, балластные помпы не регулируют плавучесть!",Ремонт повреждённых систем
"Фокс, компьютер управления энергосистемой не распределяет нагрузку!",Ремонт повреждённых систем
"Райли, система связи с базой не принимает сообщения!",Ремонт повреждённых систем
"Армстронг, кислородные датчики в жилом отсеке показывают ноль!",Ремонт повреждённых систем
"Карпентер, система стабилизации глубины не работает!",Ремонт повреждённых систем
"Уивер, гидравлика рулевых плоскостей полностью отказала!",Ремонт повреждённых систем
"Грин, медицинский монитор не отображает жизненные показатели!",Ремонт повреждённых систем
"Лоуренс, система управления дверьми в кормовом отсеке заблокирована!",Ремонт повреждённых систем
"Эллиот, компьютер тактического анализа не обрабатывает радарные данные!",Ремонт повреждённых систем
"Чавес, система охлаждения аккумуляторов показывает критические значения!",Ремонт повреждённых систем
"Симс, гидролокатор не определяет рельеф дна!",Ремонт повреждённых систем
"Остин, система рециркуляции воздуха в медпункте загрязнена!",Ремонт повреждённых систем
"Питерс, аварийные клапаны в реакторном отсеке не реагируют!",Ремонт повреждённых систем
"Келли, система связи внешняя не передает координаты!",Ремонт повреждённых систем
"Франклин, компьютер диагностики систем показывает фатальные ошибки!",Ремонт повреждённых систем
"Лоусон, система управления освещением в машинном отделении отключилась!",Ремонт повреждённых систем
"Филдс, кислородные генераторы полностью отказали!",Ремонт повреждённых систем
"Гутьеррес, система стабилизации крена не выравнивает лодку!",Ремонт повреждённых систем
"Райан, медицинский дефибриллятор неисправен!",Ремонт повреждённых систем
"Шмидт, система вентиляции в каютах не удаляет CO2!",Ремонт повреждённых систем
"Карр, гидравлика рулевых механизмов требует срочного ремонта!",Ремонт повреждённых систем
"Васкес, компьютер управления системами аварийно отключился!",Ремонт повреждённых систем
"Кастильо, система фильтрации воздуха в лаборатории не функционирует!",Ремонт повреждённых систем
